158. Feature (T_CAC): (48.000000)
159. Feature (famplitude): (48.000000)
160. Feature (C_GCC): (47.000000)
161. Feature (A_GC): (47.000000)
162. Feature (G_GGT): (44.000000)
163. Feature (fpopulation_standard_deviation): (44.000000)
164. Feature (A_CG): (44.000000)
165. Feature (C_AG): (43.000000)
166. Feature (amplitude): (43.000000)
167. Feature (G_CG): (42.000000)
168. Feature (T_GCC): (42.000000)
169. Feature (C_GG): (42.000000)
170. Feature (T_GGA): (41.000000)
171. Feature (T_AC): (41.000000)
172. Feature (T_TA): (41.000000)
173. Feature (G_CAC): (40.000000)
174. Feature (T_GC): (40.000000)
175. Feature (G_GTT): (39.000000)
176. Feature (C_TCA): (39.000000)
177. Feature (T_CT): (39.000000)
178. Feature (C_CGT): (39.000000)
179. Feature (C_ATG): (38.000000)
180. Feature (T_AG): (38.000000)
181. Feature (A_TA): (38.000000)
182. Feature (G_TCC): (37.000000)
183. Feature (A_TG): (36.000000)
184. Feature (G_GAG): (35.000000)
185. Feature (C_CAG): (35.000000)
186. Feature (A_TGG): (34.000000)
187. Feature (G_TGG): (34.000000)
188. Feature (T_TTC): (34.000000)
189. Feature (C_GGT): (34.000000)
190. Feature (T_AA): (33.000000)
191. Feature (C_CT): (33.000000)
192. Feature (C_AC): (31.000000)
193. Feature (C_CG): (31.000000)
194. Feature (A_GCC): (30.000000)
195. Feature (T_GT): (29.000000)
196. Feature (G_GGA): (26.000000)
197. Feature (T_CGG): (26.000000)
198. Feature (A_TT): (24.000000)
199. Feature (A_GTT): (22.000000)
200. Feature (C_GAG): (21.000000)
201. Feature (G_GGG): (20.000000)
